time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/policy_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean
49024,6,8028,766,0.26584017276763916,0.46832048892974854,0.0007,-2.1188669204711914,765,0.02165863662958145,-13.521776160000002,0.0,150.0
49088,6,8029,767,0.16260135173797607,4.264446258544922,0.0007,-2.085113525390625,766,1.7272052764892578,-13.521776160000002,0.0,150.0
49152,6,8029,768,0.40085506439208984,1.9666136503219604,0.0007,-2.087939977645874,767,0.1510499119758606,-13.521776160000002,0.0,150.0
49216,6,8030,769,0.6941995620727539,0.5326592922210693,0.0007,-2.1467678546905518,768,-1.0077173709869385,-13.365080999999998,0.0,150.0
49280,6,8031,770,0.9910702109336853,0.3500039577484131,0.0007,-2.131075143814087,769,-0.980067789554596,-13.365080999999998,0.0,150.0
49344,6,8031,771,0.6009694337844849,0.7167222499847412,0.0007,-2.0770013332366943,770,0.8151818513870239,-13.365080999999998,0.0,150.0
49408,6,8032,772,0.5271031856536865,0.7543557286262512,0.0007,-2.0936038494110107,771,-0.32407230138778687,-13.365080999999998,0.0,150.0
49472,6,8033,773,0.8378335237503052,0.3261513113975525,0.0007,-2.114811420440674,772,0.4730481505393982,-13.365080999999998,0.0,150.0
49536,6,8035,774,0.40538156032562256,0.8631236553192139,0.0007,-2.1317570209503174,773,-0.0448031909763813,-13.365080999999998,0.0,150.0
49600,6,8036,775,0.9502571225166321,0.12282970547676086,0.0007,-2.143524646759033,774,-0.5571696758270264,-13.365080999999998,0.0,150.0
49664,6,8037,776,0.4934317469596863,0.7292460203170776,0.0007,-2.151055335998535,775,0.11420857906341553,-13.365080999999998,0.0,150.0
49728,6,8035,777,0.39677250385284424,0.6503776907920837,0.0007,-2.1520724296569824,776,-0.2501048147678375,-13.365080999999998,0.0,150.0
49792,6,8037,778,-0.048243045806884766,2.039496421813965,0.0007,-2.1433095932006836,777,-0.286282479763031,-13.365080999999998,0.0,150.0
49856,6,8037,779,-0.021068215370178223,3.7939059734344482,0.0007,-2.14831280708313,778,0.8476313352584839,-13.343493559999997,0.0,150.0
49920,6,8039,780,0.9570817351341248,0.4267498552799225,0.0007,-2.0940608978271484,779,-0.5227702856063843,-13.343493559999997,0.0,150.0
49984,6,8040,781,0.6376378536224365,2.9683704376220703,0.0007,-2.111194133758545,780,2.5885934829711914,-13.343493559999997,0.0,150.0
50048,6,8038,782,-1.1525635719299316,3.499973773956299,0.0007,-2.1254215240478516,781,2.099614143371582,-13.343493559999997,0.0,150.0
50112,6,8039,783,0.08675038814544678,1.9350855350494385,0.0007,-2.1287484169006348,782,0.8771083950996399,-13.343493559999997,0.0,150.0
50176,6,8041,784,0.7582007050514221,0.3895356059074402,0.0007,-2.1515719890594482,783,-0.5482381582260132,-13.343493559999997,0.0,150.0
50240,6,8043,785,0.06522762775421143,0.6400917172431946,0.0007,-2.1579458713531494,784,-1.2674143314361572,-13.343493559999997,0.0,150.0
50304,6,8044,786,0.27797144651412964,0.20616742968559265,0.0007,-2.1528844833374023,785,-0.3905324935913086,-13.343493559999997,0.0,150.0
50368,6,8046,787,-0.7001129388809204,0.2905455529689789,0.0007,-2.1200778484344482,786,-0.5136812925338745,-13.343493559999997,0.0,150.0
50432,6,8047,788,-0.025441884994506836,0.5290993452072144,0.0007,-2.1341419219970703,787,-0.7633708715438843,-13.393645700000002,0.0,150.0
50496,6,8049,789,0.9943150281906128,0.1693023294210434,0.0007,-2.1349856853485107,788,-0.587746798992157,-13.393645700000002,0.0,150.0
50560,6,8051,790,0.16442203521728516,0.8526066541671753,0.0007,-2.141885280609131,789,0.5796372890472412,-13.393645700000002,0.0,150.0
50624,6,8053,791,0.5841459035873413,1.4835002422332764,0.0007,-2.152629852294922,790,1.5666786432266235,-13.393645700000002,0.0,150.0
50688,6,8053,792,0.8135896921157837,0.49882280826568604,0.0007,-2.148372173309326,791,0.3950054347515106,-13.393645700000002,0.0,150.0
50752,6,8055,793,-0.7750709056854248,1.6649911403656006,0.0007,-2.1497485637664795,792,0.4297632575035095,-13.393645700000002,0.0,150.0
50816,6,8057,794,0.16915500164031982,4.317229270935059,0.0007,-2.151218891143799,793,1.8821476697921753,-13.393645700000002,0.0,150.0
50880,6,8056,795,0.07329875230789185,0.6308318376541138,0.0007,-2.1577534675598145,794,-1.0176455974578857,-13.393645700000002,0.0,150.0
50944,6,8057,796,-0.017186760902404785,1.3939024209976196,0.0007,-2.1492888927459717,795,-1.9634342193603516,-13.393645700000002,0.0,150.0
51008,6,8058,797,0.07294154167175293,0.5337276458740234,0.0007,-2.151921272277832,796,-0.9319080114364624,-13.444341989999998,0.0,150.0
51072,6,8059,798,0.9801207780838013,0.27449655532836914,0.0007,-2.155133008956909,797,-0.34077364206314087,-13.444341989999998,0.0,150.0
51136,6,8061,799,0.5228185653686523,2.264620304107666,0.0007,-2.1386492252349854,798,-2.1441493034362793,-13.444341989999998,0.0,150.0
51200,6,8062,800,0.31694555282592773,1.379066824913025,0.0007,-2.148761510848999,799,1.469428539276123,-13.444341989999998,0.0,150.0
51264,6,8064,801,0.7310011386871338,0.9109198451042175,0.0007,-2.1489148139953613,800,-0.17887741327285767,-13.444341989999998,0.0,150.0
51328,6,8065,802,0.871737539768219,0.32921767234802246,0.0007,-2.1369895935058594,801,-0.3265095353126526,-13.444341989999998,0.0,150.0
51392,6,8065,803,-0.5017101764678955,1.5378693342208862,0.0007,-2.139158248901367,802,0.661882221698761,-13.444341989999998,0.0,150.0
51456,6,8066,804,0.4667339324951172,4.7876152992248535,0.0007,-2.14054536819458,803,2.171696186065674,-13.444341989999998,0.0,150.0
51520,6,8067,805,0.16594195365905762,1.3016009330749512,0.0007,-2.1501595973968506,804,0.4705497920513153,-13.444341989999998,0.0,150.0
51584,6,8068,806,0.13989561796188354,2.0963377952575684,0.0007,-2.1492366790771484,805,0.16229447722434998,-13.444341989999998,0.0,150.0
51648,6,8068,807,0.20015913248062134,2.07725191116333,0.0007,-2.1576712131500244,806,-0.6389302611351013,-13.375979079999997,0.0,150.0
51712,6,8068,808,0.9791540503501892,0.4252350926399231,0.0007,-2.084782123565674,807,-0.2445092797279358,-13.375979079999997,0.0,150.0
51776,6,8067,809,0.8416061997413635,1.5381577014923096,0.0007,-2.101987600326538,808,-1.3473111391067505,-13.375979079999997,0.0,150.0
51840,6,8065,810,0.8735789656639099,0.716468334197998,0.0007,-2.12161922454834,809,0.5706577897071838,-13.375979079999997,0.0,150.0
51904,6,8064,811,0.25470221042633057,5.404784202575684,0.0007,-2.1158447265625,810,2.731354236602783,-13.375979079999997,0.0,150.0
51968,6,8064,812,0.5962733030319214,1.292677879333496,0.0007,-2.1294500827789307,811,1.0570131540298462,-13.375979079999997,0.0,150.0
52032,6,8065,813,0.6777721643447876,0.7965443730354309,0.0007,-2.1442055702209473,812,-1.221966028213501,-13.375979079999997,0.0,150.0
52096,6,8066,814,0.6928465366363525,0.638100266456604,0.0007,-2.1435954570770264,813,-1.38018798828125,-13.375979079999997,0.0,150.0
52160,6,8068,815,0.6749973893165588,0.5240447521209717,0.0007,-2.1359786987304688,814,-1.205334186553955,-13.375979079999997,0.0,150.0
52224,6,8069,816,0.10147064924240112,1.022408366203308,0.0007,-2.1512930393218994,815,-1.4688477516174316,-13.661747159999997,0.0,150.0
52288,6,8071,817,0.9918810725212097,0.24670836329460144,0.0007,-2.140303134918213,816,-0.4233417212963104,-13.661747159999997,0.0,150.0
52352,6,8072,818,0.8957863450050354,0.45017218589782715,0.0007,-2.121142625808716,817,-0.9211006164550781,-13.661747159999997,0.0,150.0
52416,6,8074,819,0.895758867263794,0.5772742033004761,0.0007,-2.1484479904174805,818,0.2827762961387634,-13.661747159999997,0.0,150.0
52480,6,8075,820,0.9679834842681885,0.4072440266609192,0.0007,-2.168072462081909,819,-0.6966754198074341,-13.661747159999997,0.0,150.0
52544,6,8077,821,0.9477423429489136,0.968754768371582,0.0007,-2.1664512157440186,820,0.3093189001083374,-13.661747159999997,0.0,150.0
52608,6,8078,822,0.7693546414375305,4.048112392425537,0.0007,-2.164262533187866,821,2.4225523471832275,-13.661747159999997,0.0,150.0
52672,6,8078,823,0.9716214537620544,0.3858194649219513,0.0007,-2.161635398864746,822,0.5574244260787964,-13.661747159999997,0.0,150.0
52736,6,8080,824,0.9018617868423462,2.2302653789520264,0.0007,-2.15885591506958,823,1.197041630744934,-13.661747159999997,0.0,150.0
52800,6,8081,825,0.979979395866394,0.5320891737937927,0.0007,-2.1532278060913086,824,-0.707394003868103,-13.171390380000002,0.0,150.0
52864,6,8082,826,0.9843980073928833,0.2247825711965561,0.0007,-2.1503357887268066,825,-0.319640189409256,-13.171390380000002,0.0,150.0
52928,6,8083,827,0.6629140377044678,0.8313745260238647,0.0007,-2.114689588546753,826,-1.188329815864563,-13.171390380000002,0.0,150.0
52992,6,8084,828,-0.8667348623275757,5.806918144226074,0.0007,-2.1190929412841797,827,3.245413303375244,-13.171390380000002,0.0,150.0
53056,6,8085,829,0.5359603762626648,1.6608498096466064,0.0007,-2.1315431594848633,828,1.7257513999938965,-13.171390380000002,0.0,150.0
53120,6,8086,830,-0.44187188148498535,4.439408302307129,0.0007,-2.1477203369140625,829,0.4923515319824219,-13.171390380000002,0.0,150.0
53184,6,8088,831,0.7623071074485779,0.5767130255699158,0.0007,-2.161090850830078,830,-0.413347989320755,-13.171390380000002,0.0,150.0
53248,6,8089,832,-0.9328016042709351,1.7880908250808716,0.0007,-2.1563034057617188,831,0.06875097751617432,-13.171390380000002,0.0,150.0
53312,6,8091,833,0.4273945093154907,1.0317158699035645,0.0007,-2.145531177520752,832,-1.3964800834655762,-13.171390380000002,0.0,150.0
53376,6,8092,834,-1.8149385452270508,0.5700218677520752,0.0007,-2.1385536193847656,833,-1.0396487712860107,-13.171390380000002,0.0,150.0
53440,6,8093,835,-0.2680882215499878,0.39613914489746094,0.0007,-2.1409144401550293,834,-0.6864168643951416,-13.165929429999998,0.0,150.0
53504,6,8095,836,0.994342565536499,0.15904730558395386,0.0007,-2.1089634895324707,835,-0.45293575525283813,-13.165929429999998,0.0,150.0
53568,6,8096,837,0.890931248664856,0.34143948554992676,0.0007,-2.1092357635498047,836,0.744509756565094,-13.165929429999998,0.0,150.0
53632,6,8097,838,0.8132307529449463,0.48610633611679077,0.0007,-2.124945640563965,837,0.6606406569480896,-13.165929429999998,0.0,150.0
53696,6,8098,839,0.6559832692146301,0.923546552658081,0.0007,-2.150700092315674,838,0.6410231590270996,-13.165929429999998,0.0,150.0
53760,6,8099,840,0.575982928276062,5.206151485443115,0.0007,-2.1612367630004883,839,0.7535276412963867,-13.165929429999998,0.0,150.0
53824,6,8100,841,0.9517878890037537,0.2670617699623108,0.0007,-2.1639139652252197,840,-0.33311423659324646,-13.165929429999998,0.0,150.0
53888,6,8101,842,0.8604558706283569,0.7968052625656128,0.0007,-2.159640073776245,841,0.38006308674812317,-13.165929429999998,0.0,150.0
53952,6,8103,843,0.1479007601737976,1.3293668031692505,0.0007,-2.1538326740264893,842,-0.3997105062007904,-13.165929429999998,0.0,150.0
54016,6,8103,844,0.09540855884552002,0.8170074820518494,0.0007,-2.1511309146881104,843,-1.450121283531189,-13.20605152,0.0,150.0
54080,6,8105,845,0.9917324185371399,0.31373539566993713,0.0007,-2.146045207977295,844,-0.5923340916633606,-13.20605152,0.0,150.0
54144,6,8106,846,0.3259221315383911,3.565276861190796,0.0007,-2.1364243030548096,845,-2.059783935546875,-13.20605152,0.0,150.0
54208,6,8108,847,0.7506369352340698,1.462869644165039,0.0007,-2.1466479301452637,846,-0.1137915849685669,-13.20605152,0.0,150.0
54272,6,8109,848,0.6953693628311157,2.5090038776397705,0.0007,-2.168919563293457,847,0.02287811040878296,-13.20605152,0.0,150.0
54336,6,8110,849,0.9345954656600952,0.6919670701026917,0.0007,-2.1736342906951904,848,0.7784214615821838,-13.20605152,0.0,150.0
54400,6,8112,850,0.9190793037414551,0.6504604816436768,0.0007,-2.174654245376587,849,-0.5462319850921631,-13.20605152,0.0,150.0
54464,6,8113,851,0.9297500848770142,0.45550331473350525,0.0007,-2.167832612991333,850,0.6981458067893982,-13.20605152,0.0,150.0
54528,6,8114,852,0.7427812814712524,1.7154386043548584,0.0007,-2.1581788063049316,851,1.7928569316864014,-13.20605152,0.0,150.0
54592,6,8114,853,0.6932705640792847,0.39802855253219604,0.0007,-2.1579153537750244,852,-0.4290553331375122,-13.20605152,0.0,150.0
54656,6,8113,854,-0.031304359436035156,1.315251111984253,0.0007,-2.1609816551208496,853,1.7476367950439453,-13.251572909999998,0.0,150.0
54720,6,8112,855,0.8965603113174438,1.5674635171890259,0.0007,-2.1316676139831543,854,-1.0762478113174438,-13.251572909999998,0.0,150.0
54784,6,8113,856,-0.16536188125610352,1.6133742332458496,0.0007,-2.131819486618042,855,1.676173448562622,-13.251572909999998,0.0,150.0
54848,6,8113,857,0.5412900447845459,2.0752880573272705,0.0007,-2.1330008506774902,856,0.14786392450332642,-13.251572909999998,0.0,150.0
54912,6,8113,858,0.40422213077545166,4.151651382446289,0.0007,-2.130613327026367,857,0.14856311678886414,-13.251572909999998,0.0,150.0
54976,6,8113,859,0.5009620189666748,2.4305899143218994,0.0007,-2.1356821060180664,858,0.9275966882705688,-13.251572909999998,0.0,150.0
55040,6,8113,860,-0.6179074048995972,3.253112554550171,0.0007,-2.131896734237671,859,2.016115427017212,-13.251572909999998,0.0,150.0
55104,6,8115,861,0.07064706087112427,3.1584503650665283,0.0007,-2.141958475112915,860,0.4876086711883545,-13.251572909999998,0.0,150.0
55168,6,8116,862,0.5043929815292358,0.4723784029483795,0.0007,-2.147198438644409,861,-0.5432770252227783,-13.251572909999998,0.0,150.0
55232,6,8116,863,-0.43914878368377686,2.2695813179016113,0.0007,-2.1419427394866943,862,0.9719216823577881,-13.07521491,0.0,150.0
55296,6,8117,864,0.9817079901695251,0.6115333437919617,0.0007,-2.1455154418945312,863,-0.45170843601226807,-13.07521491,0.0,150.0
55360,6,8118,865,0.24811899662017822,0.9460963010787964,0.0007,-2.146829605102539,864,-1.1840943098068237,-13.07521491,0.0,150.0
55424,6,8119,866,0.3808751702308655,0.8529388308525085,0.0007,-2.159611701965332,865,-1.0879077911376953,-13.07521491,0.0,150.0
55488,6,8120,867,0.3489649295806885,2.439258098602295,0.0007,-2.145293712615967,866,1.883268117904663,-13.07521491,0.0,150.0
55552,6,8121,868,0.3774924874305725,0.544079065322876,0.0007,-2.163714647293091,867,0.8688069581985474,-13.07521491,0.0,150.0
55616,6,8122,869,0.4480915665626526,1.3290278911590576,0.0007,-2.155550956726074,868,0.6977308988571167,-13.07521491,0.0,150.0
55680,6,8123,870,0.7349840402603149,0.39496153593063354,0.0007,-2.1491196155548096,869,-0.28101885318756104,-13.07521491,0.0,150.0
55744,6,8124,871,0.49601125717163086,1.0305118560791016,0.0007,-2.140475273132324,870,0.17534984648227692,-13.07521491,0.0,150.0
55808,6,8125,872,0.5533401966094971,0.2080545723438263,0.0007,-2.124603748321533,871,0.11968798190355301,-12.780030529999998,0.0,150.0
55872,6,8126,873,0.988995373249054,0.14726758003234863,0.0007,-2.1332199573516846,872,0.04498058930039406,-12.780030529999998,0.0,150.0
55936,6,8127,874,0.7115347385406494,1.2885773181915283,0.0007,-2.0959959030151367,873,-1.3562753200531006,-12.780030529999998,0.0,150.0
56000,6,8128,875,0.73626708984375,2.863462448120117,0.0007,-2.1012258529663086,874,0.43018972873687744,-12.780030529999998,0.0,150.0
56064,6,8129,876,0.9354551434516907,0.7933895587921143,0.0007,-2.1177797317504883,875,1.1305146217346191,-12.780030529999998,0.0,150.0
56128,6,8131,877,0.8223336935043335,3.8232545852661133,0.0007,-2.119943857192993,876,2.3940067291259766,-12.780030529999998,0.0,150.0
56192,6,8132,878,0.9439271092414856,0.9315576553344727,0.0007,-2.134978771209717,877,-0.6588170528411865,-12.780030529999998,0.0,150.0
56256,6,8133,879,0.762018620967865,2.374561309814453,0.0007,-2.153256416320801,878,-2.694945812225342,-12.780030529999998,0.0,150.0
56320,6,8134,880,0.27929621934890747,3.9137258529663086,0.0007,-2.1513266563415527,879,-0.5453875064849854,-12.780030529999998,0.0,150.0
56384,6,8136,881,0.512675940990448,0.8240344524383545,0.0007,-2.1330392360687256,880,-0.9052466154098511,-12.780030529999998,0.0,150.0
56448,6,8137,882,0.2899654507637024,0.7572933435440063,0.0007,-2.1293015480041504,881,-1.2297697067260742,-12.63295791,0.0,150.0
56512,6,8138,883,0.9719122052192688,0.7219425439834595,0.0007,-2.1356873512268066,882,-0.575667679309845,-12.63295791,0.0,150.0
56576,6,8140,884,0.835564374923706,1.1507885456085205,0.0007,-2.1553468704223633,883,-1.0610074996948242,-12.63295791,0.0,150.0
56640,6,8141,885,0.9490179419517517,0.40954869985580444,0.0007,-2.161794662475586,884,0.5342507362365723,-12.63295791,0.0,150.0
56704,6,8142,886,0.9002794623374939,1.4133944511413574,0.0007,-2.161057233810425,885,1.2687864303588867,-12.63295791,0.0,150.0
56768,6,8144,887,0.8861825466156006,1.8306256532669067,0.0007,-2.15256404876709,886,1.4436016082763672,-12.63295791,0.0,150.0
56832,6,8144,888,0.8468180298805237,1.365278959274292,0.0007,-2.144796848297119,887,0.0799628272652626,-12.63295791,0.0,150.0
56896,6,8145,889,0.7773199677467346,2.4656858444213867,0.0007,-2.143925428390503,888,2.0335679054260254,-12.63295791,0.0,150.0
56960,6,8146,890,0.43977785110473633,5.938363552093506,0.0007,-2.136657953262329,889,1.6850104331970215,-12.63295791,0.0,150.0
57024,6,8147,891,0.7262260913848877,1.7217695713043213,0.0007,-2.1174938678741455,890,0.7616226673126221,-12.490004749999999,0.0,150.0
57088,7,8148,892,0.980105459690094,0.4800071120262146,0.0007,-2.1200990676879883,891,0.43684881925582886,-12.490004749999999,0.0,150.0
57152,7,8149,893,0.7099916934967041,0.6269500255584717,0.0007,-2.1144537925720215,892,-0.6386148929595947,-12.490004749999999,0.0,150.0
57216,7,8150,894,0.8387032151222229,0.6805436015129089,0.0007,-2.1298668384552,893,-0.2067684531211853,-12.490004749999999,0.0,150.0
57280,7,8150,895,-2.7382822036743164,2.1733827590942383,0.0007,-2.1305887699127197,894,-0.008612751960754395,-12.490004749999999,0.0,150.0
57344,7,8152,896,0.19413959980010986,2.78200364112854,0.0007,-2.1266846656799316,895,0.628684401512146,-12.490004749999999,0.0,150.0
57408,7,8153,897,0.5959165096282959,3.809739351272583,0.0007,-2.1291210651397705,896,1.4275907278060913,-12.490004749999999,0.0,150.0
57472,7,8154,898,0.7894055843353271,2.0918097496032715,0.0007,-2.1493334770202637,897,0.0990254133939743,-12.490004749999999,0.0,150.0
57536,7,8155,899,0.6782357692718506,1.927510142326355,0.0007,-2.114567279815674,898,-1.0595158338546753,-12.490004749999999,0.0,150.0
57600,7,8155,900,0.7017719745635986,0.49335557222366333,0.0007,-2.1009645462036133,899,-0.7722697854042053,-12.482087289999999,0.0,150.0
57664,7,8157,901,-0.6196132898330688,0.516228973865509,0.0007,-2.0847110748291016,900,-0.8831849694252014,-12.482087289999999,0.0,150.0
57728,7,8158,902,0.4606267213821411,0.6627644300460815,0.0007,-2.0968363285064697,901,0.7328613996505737,-12.482087289999999,0.0,150.0
57792,7,8160,903,0.4204702377319336,0.9794037342071533,0.0007,-2.1197941303253174,902,-0.26934897899627686,-12.482087289999999,0.0,150.0
57856,7,8161,904,0.7350274920463562,0.7611108422279358,0.0007,-2.122283935546875,903,0.7111750245094299,-12.482087289999999,0.0,150.0
57920,7,8161,905,0.9363865256309509,0.3916228413581848,0.0007,-2.15400767326355,904,-0.5064079761505127,-12.482087289999999,0.0,150.0
57984,7,8161,906,0.9103552103042603,1.023941159248352,0.0007,-2.1435635089874268,905,0.5289011001586914,-12.482087289999999,0.0,150.0
58048,7,8162,907,0.9186772108078003,0.5679063200950623,0.0007,-2.142037868499756,906,-0.7515446543693542,-12.482087289999999,0.0,150.0
58112,7,8163,908,0.960323691368103,0.4629041254520416,0.0007,-2.149014949798584,907,-1.2385096549987793,-12.482087289999999,0.0,150.0
58176,7,8165,909,0.7130259275436401,1.0149569511413574,0.0007,-2.126398801803589,908,-0.7524511814117432,-12.482087289999999,0.0,150.0
58240,7,8165,910,0.7691928148269653,0.47676101326942444,0.0007,-2.1108367443084717,909,-1.1705751419067383,-12.313684340000002,0.0,150.0
58304,7,8167,911,0.9910209774971008,0.29188966751098633,0.0007,-2.092785358428955,910,0.4267916679382324,-12.313684340000002,0.0,150.0
58368,7,8168,912,0.7342046499252319,0.42754238843917847,0.0007,-2.0968122482299805,911,-0.7200045585632324,-12.313684340000002,0.0,150.0
58432,7,8169,913,0.1139146089553833,0.6850252747535706,0.0007,-2.1102139949798584,912,-0.15502233803272247,-12.313684340000002,0.0,150.0
58496,7,8171,914,0.5929814577102661,1.9512865543365479,0.0007,-2.0925087928771973,913,1.0486514568328857,-12.313684340000002,0.0,150.0
58560,7,8172,915,0.8166809678077698,0.721316397190094,0.0007,-2.09167742729187,914,0.8839371204376221,-12.313684340000002,0.0,150.0
58624,7,8172,916,-0.19322574138641357,1.8542782068252563,0.0007,-2.0545437335968018,915,-1.229341983795166,-12.313684340000002,0.0,150.0
58688,7,8173,917,0.4573248624801636,1.4571776390075684,0.0007,-2.0893239974975586,916,0.07626214623451233,-12.313684340000002,0.0,150.0
58752,7,8174,918,0.42299342155456543,1.6532135009765625,0.0007,-2.1017870903015137,917,-0.37783700227737427,-12.313684340000002,0.0,150.0
58816,7,8175,919,0.7661721110343933,0.42968904972076416,0.0007,-2.094541549682617,918,-1.1129671335220337,-12.25789502,0.0,150.0
58880,7,8176,920,0.994691014289856,0.24051618576049805,0.0007,-2.081155776977539,919,-0.7154550552368164,-12.25789502,0.0,150.0
58944,7,8177,921,0.7518819570541382,1.9246970415115356,0.0007,-2.076737880706787,920,-1.0908726453781128,-12.25789502,0.0,150.0
59008,7,8177,922,0.7238763570785522,2.427645444869995,0.0007,-2.1074743270874023,921,0.33897703886032104,-12.25789502,0.0,150.0
59072,7,8178,923,0.8215979933738708,1.6015191078186035,0.0007,-2.131992816925049,922,0.10756808519363403,-12.25789502,0.0,150.0
59136,7,8179,924,0.9101618528366089,0.8304339647293091,0.0007,-2.110689401626587,923,-0.9341997504234314,-12.25789502,0.0,150.0
59200,7,8180,925,0.8863480687141418,0.8305893540382385,0.0007,-2.118281364440918,924,-0.23776209354400635,-12.25789502,0.0,150.0
59264,7,8182,926,-0.11311900615692139,2.796579360961914,0.0007,-2.1242637634277344,925,-0.47602900862693787,-12.25789502,0.0,150.0
59328,7,8183,927,0.005975306034088135,3.2502877712249756,0.0007,-2.101907730102539,926,0.6052971482276917,-12.25789502,0.0,150.0
59392,7,8184,928,0.36206376552581787,0.6927729845046997,0.0007,-2.076303005218506,927,-0.6712278723716736,-12.25789502,0.0,150.0
59456,7,8185,929,0.34546613693237305,0.7272077798843384,0.0007,-2.1034531593322754,928,-0.16892755031585693,-12.64890944,0.0,150.0
59520,7,8186,930,0.9122477769851685,1.1399987936019897,0.0007,-2.086099624633789,929,-0.21757760643959045,-12.64890944,0.0,150.0
59584,7,8187,931,0.8466640114784241,1.227501392364502,0.0007,-2.099871873855591,930,-1.2019513845443726,-12.64890944,0.0,150.0
59648,7,8188,932,0.5951870679855347,1.1184815168380737,0.0007,-2.1304492950439453,931,0.9552406668663025,-12.64890944,0.0,150.0
59712,7,8190,933,0.8007403612136841,2.4819488525390625,0.0007,-2.114933490753174,932,2.2478158473968506,-12.64890944,0.0,150.0
59776,7,8190,934,0.597425639629364,0.9022490382194519,0.0007,-2.117194175720215,933,-0.3703024089336395,-12.64890944,0.0,150.0
59840,7,8191,935,-1.4538288116455078,2.5248072147369385,0.0007,-2.1264593601226807,934,-0.33021867275238037,-12.64890944,0.0,150.0
59904,7,8193,936,0.6115714311599731,0.7151042819023132,0.0007,-2.121645450592041,935,-1.3643548488616943,-12.64890944,0.0,150.0
59968,7,8194,937,-0.23687350749969482,0.6818835139274597,0.0007,-2.109095573425293,936,-1.4317591190338135,-12.64890944,0.0,150.0
60032,7,8194,938,-0.07669234275817871,0.539162278175354,0.0007,-2.1090474128723145,937,-1.0516644716262817,-12.867303260000002,0.0,150.0
60096,7,8195,939,0.9865846633911133,0.17758086323738098,0.0007,-2.1119725704193115,938,-0.024610012769699097,-12.867303260000002,0.0,150.0
60160,7,8195,940,0.43525612354278564,0.5248323082923889,0.0007,-2.122706413269043,939,0.559038519859314,-12.867303260000002,0.0,150.0
60224,7,8197,941,0.11982953548431396,2.6342411041259766,0.0007,-2.1234517097473145,940,1.0299816131591797,-12.867303260000002,0.0,150.0
60288,7,8198,942,0.5511747598648071,0.5678904056549072,0.0007,-2.120809316635132,941,0.7929894328117371,-12.867303260000002,0.0,150.0
60352,7,8200,943,0.44745421409606934,1.7377560138702393,0.0007,-2.1345622539520264,942,-0.9712034463882446,-12.867303260000002,0.0,150.0
60416,7,8201,944,0.3009946346282959,0.5388391017913818,0.0007,-2.142061471939087,943,0.04296976327896118,-12.867303260000002,0.0,150.0
60480,7,8202,945,0.36707162857055664,1.8592681884765625,0.0007,-2.1312026977539062,944,0.8865513205528259,-12.867303260000002,0.0,150.0
60544,7,8204,946,0.18128818273544312,2.899362087249756,0.0007,-2.1342477798461914,945,0.10982640832662582,-12.867303260000002,0.0,150.0
60608,7,8204,947,0.5017378330230713,1.7095495462417603,0.0007,-2.1413938999176025,946,0.33774811029434204,-13.09593227,0.0,150.0
60672,7,8205,948,0.9795659184455872,0.2740299701690674,0.0007,-2.1317660808563232,947,-0.5468347072601318,-13.09593227,0.0,150.0
60736,7,8206,949,-0.03020501136779785,0.4846835732460022,0.0007,-2.131655216217041,948,-0.24913111329078674,-13.09593227,0.0,150.0
60800,7,8206,950,0.5790456533432007,1.0478509664535522,0.0007,-2.1469719409942627,949,1.067918300628662,-13.09593227,0.0,150.0
60864,7,8207,951,0.6680638790130615,0.9338899254798889,0.0007,-2.1607370376586914,950,-0.4030398726463318,-13.09593227,0.0,150.0
60928,7,8209,952,0.7407154440879822,3.861262559890747,0.0007,-2.145247459411621,951,0.7156100273132324,-13.09593227,0.0,150.0
60992,7,8210,953,0.34727948904037476,8.042813301086426,0.0007,-2.136958360671997,952,3.3226137161254883,-13.09593227,0.0,150.0
61056,7,8211,954,0.7830893993377686,1.2850385904312134,0.0007,-2.149035930633545,953,0.7226202487945557,-13.09593227,0.0,150.0
61120,7,8212,955,0.8815897703170776,1.1588362455368042,0.0007,-2.1461896896362305,954,0.12349778413772583,-13.09593227,0.0,150.0
61184,7,8213,956,0.7929714918136597,1.0509027242660522,0.0007,-2.143641233444214,955,0.3781242072582245,-13.09593227,0.0,150.0
61248,7,8214,957,0.47947776317596436,0.6246101260185242,0.0007,-2.139869451522827,956,-1.0021164417266846,-13.28944764,0.0,150.0
61312,7,8215,958,0.9796687960624695,0.29969680309295654,0.0007,-2.110199451446533,957,-0.3255660831928253,-13.28944764,0.0,150.0
61376,7,8217,959,0.7413985729217529,1.2010579109191895,0.0007,-2.1182875633239746,958,-0.9187601804733276,-13.28944764,0.0,150.0
61440,7,8218,960,0.8025931715965271,0.6545753479003906,0.0007,-2.1451995372772217,959,0.5702894926071167,-13.28944764,0.0,150.0
61504,7,8219,961,0.7569175958633423,1.5900081396102905,0.0007,-2.1529171466827393,960,-0.44170382618904114,-13.28944764,0.0,150.0
61568,7,8220,962,0.8660757541656494,0.24475938081741333,0.0007,-2.162109851837158,961,0.22327540814876556,-13.28944764,0.0,150.0
61632,7,8221,963,0.6672939658164978,1.4239826202392578,0.0007,-2.1595215797424316,962,1.1944745779037476,-13.28944764,0.0,150.0
