time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/learning_rate,train/explained_variance,train/value_loss,train/n_updates,train/policy_loss,train/entropy_loss,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean
8461,768,5,49152,0.0007,0.8907842040061951,0.8630011081695557,767,-0.5769264698028564,-2.165013313293457,0.0,-14.856761110000003,150.0
8461,769,5,49216,0.0007,0.32093697786331177,1.8446801900863647,768,0.33215343952178955,-2.1640982627868652,0.0,-14.579870010000002,150.0
8461,770,5,49280,0.0007,0.9920710921287537,0.14816515147686005,769,0.14666122198104858,-2.1487088203430176,0.0,-14.579870010000002,150.0
8462,771,5,49344,0.0007,0.4952101707458496,0.8891832828521729,770,-0.586082935333252,-2.1206650733947754,0.0,-14.579870010000002,150.0
8463,772,5,49408,0.0007,0.8044437170028687,0.5065756440162659,771,-0.4184820055961609,-2.1313555240631104,0.0,-14.579870010000002,150.0
8464,773,5,49472,0.0007,0.7914655208587646,0.5210892558097839,772,0.37291544675827026,-2.147935390472412,0.0,-14.579870010000002,150.0
8465,774,5,49536,0.0007,0.6451100707054138,0.9678738713264465,773,0.8870450854301453,-2.1513009071350098,0.0,-14.579870010000002,150.0
8466,775,5,49600,0.0007,-0.4195035696029663,1.8214048147201538,774,1.2162535190582275,-2.155238151550293,0.0,-14.579870010000002,150.0
8451,776,5,49664,0.0007,-0.47802603244781494,1.1118837594985962,775,0.7706716060638428,-2.152817726135254,0.0,-14.579870010000002,150.0
8395,777,5,49728,0.0007,-0.2566291093826294,0.5365618467330933,776,-1.0271196365356445,-2.1515140533447266,0.0,-14.579870010000002,150.0
8385,778,5,49792,0.0007,-0.00411534309387207,1.6779546737670898,777,0.6571961641311646,-2.148585319519043,0.0,-14.579870010000002,150.0
8385,779,5,49856,0.0007,0.006338298320770264,0.7902811765670776,778,-0.32867705821990967,-2.1465022563934326,0.0,-14.343271,150.0
8385,780,5,49920,0.0007,0.9450448751449585,0.49574166536331177,779,0.08068123459815979,-2.0921738147735596,0.0,-14.343271,150.0
8386,781,5,49984,0.0007,-0.3236868381500244,0.6546428799629211,780,-0.2775309681892395,-2.0710740089416504,0.0,-14.343271,150.0
8383,782,5,50048,0.0007,0.4577697515487671,1.6330856084823608,781,0.9043919444084167,-2.0492100715637207,0.0,-14.343271,150.0
8383,783,5,50112,0.0007,0.7633455395698547,0.2701916992664337,782,-0.1139061376452446,-2.065838098526001,0.0,-14.343271,150.0
8385,784,5,50176,0.0007,-0.31843531131744385,2.0131032466888428,783,0.7775967121124268,-2.1101274490356445,0.0,-14.343271,150.0
8386,785,5,50240,0.0007,0.27187854051589966,0.7673525810241699,784,-0.3904078006744385,-2.121575117111206,0.0,-14.343271,150.0
8388,786,5,50304,0.0007,0.09491711854934692,1.4746659994125366,785,-0.09881451725959778,-2.128584384918213,0.0,-14.343271,150.0
8389,787,6,50368,0.0007,-0.5476608276367188,1.0274802446365356,786,-1.6286680698394775,-2.152496099472046,0.0,-14.343271,150.0
8390,788,6,50432,0.0007,-0.05591285228729248,1.3602007627487183,787,-1.8204371929168701,-2.1569066047668457,0.0,-14.36716788,150.0
8391,789,6,50496,0.0007,0.991553008556366,0.1934080272912979,788,-0.48598504066467285,-2.109678030014038,0.0,-14.36716788,150.0
8392,790,6,50560,0.0007,0.7282297611236572,0.2001122087240219,789,-0.2245018184185028,-2.0800228118896484,0.0,-14.36716788,150.0
8392,791,6,50624,0.0007,0.0980347990989685,1.4639391899108887,790,1.4437694549560547,-2.101029872894287,0.0,-14.36716788,150.0
8392,792,6,50688,0.0007,0.5536141395568848,1.3526992797851562,791,0.7685583233833313,-2.1180200576782227,0.0,-14.36716788,150.0
8393,793,6,50752,0.0007,0.655550479888916,0.8245221376419067,792,0.3667292594909668,-2.1165499687194824,0.0,-14.36716788,150.0
8393,794,6,50816,0.0007,0.053614675998687744,3.495077133178711,793,0.655197262763977,-2.137101650238037,0.0,-14.36716788,150.0
8394,795,6,50880,0.0007,0.0771380066871643,1.1106047630310059,794,-1.666365385055542,-2.14199161529541,0.0,-14.36716788,150.0
8394,796,6,50944,0.0007,0.05388861894607544,0.9036614894866943,795,-1.1647679805755615,-2.1498756408691406,0.0,-14.36716788,150.0
8394,797,6,51008,0.0007,0.05204254388809204,0.3903712034225464,796,-1.1072723865509033,-2.154297351837158,0.0,-14.481018520000003,150.0
8395,798,6,51072,0.0007,0.98868727684021,0.16052207350730896,797,-0.3727894723415375,-2.1390984058380127,0.0,-14.481018520000003,150.0
8396,799,6,51136,0.0007,0.8028888702392578,0.6519975662231445,798,0.3549138307571411,-2.030395984649658,0.0,-14.481018520000003,150.0
8397,800,6,51200,0.0007,0.9344667792320251,0.4270390570163727,799,0.49764105677604675,-2.040806293487549,0.0,-14.481018520000003,150.0
8398,801,6,51264,0.0007,0.8660622239112854,0.6871667504310608,800,-0.9014654755592346,-2.068781852722168,0.0,-14.481018520000003,150.0
8399,802,6,51328,0.0007,0.452012836933136,1.3177602291107178,801,-0.6250255107879639,-2.1102466583251953,0.0,-14.481018520000003,150.0
8399,803,6,51392,0.0007,0.7144880294799805,0.5460104942321777,802,-0.15924356877803802,-2.128551721572876,0.0,-14.481018520000003,150.0
8401,804,6,51456,0.0007,0.5524098873138428,1.3663842678070068,803,0.7116990089416504,-2.134944200515747,0.0,-14.481018520000003,150.0
8402,805,6,51520,0.0007,0.877630889415741,0.28928062319755554,804,-0.06646497547626495,-2.124011278152466,0.0,-14.481018520000003,150.0
8402,806,6,51584,0.0007,0.8234543800354004,0.2340301126241684,805,-0.09860117733478546,-2.142000675201416,0.0,-14.481018520000003,150.0
8403,807,6,51648,0.0007,-0.5431281328201294,0.3148001432418823,806,0.1916743814945221,-2.126025676727295,0.0,-14.387326830000005,150.0
8402,808,6,51712,0.0007,0.981583297252655,0.23018169403076172,807,0.11417786031961441,-2.0291199684143066,0.0,-14.387326830000005,150.0
8402,809,6,51776,0.0007,0.7934073209762573,0.7932706475257874,808,0.28591009974479675,-2.0515599250793457,0.0,-14.387326830000005,150.0
8401,810,6,51840,0.0007,0.9021990299224854,0.4493386745452881,809,-0.08494749665260315,-2.0547258853912354,0.0,-14.387326830000005,150.0
8401,811,6,51904,0.0007,-1.4856531620025635,4.049400329589844,810,2.6113626956939697,-2.0475926399230957,0.0,-14.387326830000005,150.0
8401,812,6,51968,0.0007,-0.1583796739578247,2.948173761367798,811,1.01694655418396,-2.0557641983032227,0.0,-14.387326830000005,150.0
8401,813,6,52032,0.0007,0.9528006315231323,0.12173756211996078,812,-0.2634168863296509,-2.057034492492676,0.0,-14.387326830000005,150.0
8401,814,6,52096,0.0007,0.7858299612998962,0.8614928722381592,813,0.6144610643386841,-2.0605051517486572,0.0,-14.387326830000005,150.0
8402,815,6,52160,0.0007,0.8057899475097656,0.9875656366348267,814,-0.772894561290741,-2.082531452178955,0.0,-14.387326830000005,150.0
8402,816,6,52224,0.0007,0.5069345235824585,1.2900875806808472,815,-1.2537037134170532,-2.0916543006896973,0.0,-14.430738800000002,150.0
8403,817,6,52288,0.0007,0.9929279685020447,0.6115217208862305,816,-1.3646674156188965,-2.040330648422241,0.0,-14.430738800000002,150.0
8403,818,6,52352,0.0007,0.7536125183105469,0.6974142789840698,817,-0.28247731924057007,-1.97010338306427,0.0,-14.430738800000002,150.0
8402,819,6,52416,0.0007,0.6202729940414429,1.0645475387573242,818,0.3611147105693817,-2.029296398162842,0.0,-14.430738800000002,150.0
8400,820,6,52480,0.0007,0.9331650137901306,0.5099778175354004,819,-0.6288219690322876,-2.061363458633423,0.0,-14.430738800000002,150.0
8399,821,6,52544,0.0007,0.6946471929550171,4.182310581207275,820,1.7374860048294067,-2.0970377922058105,0.0,-14.430738800000002,150.0
8398,822,6,52608,0.0007,0.9462767839431763,0.5866761803627014,821,-0.5728434324264526,-2.1002063751220703,0.0,-14.430738800000002,150.0
8397,823,6,52672,0.0007,0.8595025539398193,1.6213252544403076,822,0.30841389298439026,-2.108522653579712,0.0,-14.430738800000002,150.0
8397,824,6,52736,0.0007,0.8827014565467834,1.0491092205047607,823,0.37191349267959595,-2.1240451335906982,0.0,-14.430738800000002,150.0
8396,825,6,52800,0.0007,0.9730203151702881,0.33104538917541504,824,0.6387509107589722,-2.1310486793518066,0.0,-14.271192589999998,150.0
8395,826,6,52864,0.0007,0.6844393014907837,2.9824376106262207,825,1.1343965530395508,-2.12427020072937,0.0,-14.271192589999998,150.0
8395,827,6,52928,0.0007,0.38071030378341675,0.8247791528701782,826,0.029091589152812958,-1.9974839687347412,0.0,-14.271192589999998,150.0
8395,828,6,52992,0.0007,0.7526239156723022,1.073918104171753,827,0.058960624039173126,-2.0172414779663086,0.0,-14.271192589999998,150.0
8396,829,6,53056,0.0007,0.7146997451782227,3.0946907997131348,828,1.3115392923355103,-2.020674228668213,0.0,-14.271192589999998,150.0
8397,830,6,53120,0.0007,0.938575804233551,1.1176470518112183,829,-0.07731704413890839,-2.033451557159424,0.0,-14.271192589999998,150.0
8398,831,6,53184,0.0007,0.9560763835906982,2.0979676246643066,830,-1.785832166671753,-2.0533018112182617,0.0,-14.271192589999998,150.0
8399,832,6,53248,0.0007,0.9157393574714661,1.743065595626831,831,-0.6192594766616821,-2.0702555179595947,0.0,-14.271192589999998,150.0
8400,833,6,53312,0.0007,0.9491702914237976,0.8841797113418579,832,-1.098488688468933,-2.0894744396209717,0.0,-14.271192589999998,150.0
8401,834,6,53376,0.0007,0.9681133031845093,0.47990697622299194,833,-0.9727226495742798,-2.072920799255371,0.0,-14.271192589999998,150.0
8401,835,6,53440,0.0007,0.9047315120697021,1.2416982650756836,834,-1.0257463455200195,-2.0687453746795654,0.0,-14.116543800000002,150.0
8401,836,6,53504,0.0007,0.9884743094444275,0.3910999894142151,835,-0.042274393141269684,-2.023179054260254,0.0,-14.116543800000002,150.0
8401,837,6,53568,0.0007,0.8431900143623352,1.581562876701355,836,-1.2438864707946777,-2.0421481132507324,0.0,-14.116543800000002,150.0
8402,838,6,53632,0.0007,0.8905356526374817,1.034411907196045,837,0.5255953073501587,-2.0890321731567383,0.0,-14.116543800000002,150.0
8404,839,6,53696,0.0007,0.8215369582176208,1.287766695022583,838,0.7210468053817749,-2.092621088027954,0.0,-14.116543800000002,150.0
8403,840,6,53760,0.0007,0.6526877880096436,2.6038689613342285,839,-0.2644616663455963,-2.105367660522461,0.0,-14.116543800000002,150.0
8404,841,6,53824,0.0007,0.8707587718963623,0.8314809799194336,840,-0.8256537914276123,-2.0978097915649414,0.0,-14.116543800000002,150.0
8403,842,6,53888,0.0007,0.8660022020339966,1.3058604001998901,841,1.1011946201324463,-2.0854742527008057,0.0,-14.116543800000002,150.0
8404,843,6,53952,0.0007,0.8649873733520508,2.5850255489349365,842,-1.9637410640716553,-2.068523645401001,0.0,-14.116543800000002,150.0
8404,844,6,54016,0.0007,0.9766258001327515,0.46792107820510864,843,-0.9716852903366089,-2.090013027191162,0.0,-14.19778542,150.0
8404,845,6,54080,0.0007,0.9921181201934814,0.26941290497779846,844,-0.5099723935127258,-2.0751500129699707,0.0,-14.19778542,150.0
8402,846,6,54144,0.0007,0.7882044911384583,0.41619357466697693,845,0.5666072964668274,-2.0034892559051514,0.0,-14.19778542,150.0
8401,847,6,54208,0.0007,0.8705407381057739,0.37355512380599976,846,0.025493431836366653,-2.025681972503662,0.0,-14.19778542,150.0
8402,848,6,54272,0.0007,0.9438490867614746,0.31287434697151184,847,-0.39434051513671875,-2.0322465896606445,0.0,-14.19778542,150.0
8402,849,6,54336,0.0007,0.8496913909912109,1.1124215126037598,848,-0.4851725101470947,-2.0315589904785156,0.0,-14.19778542,150.0
8403,850,6,54400,0.0007,0.6887974739074707,2.416810989379883,849,1.7087501287460327,-2.051701068878174,0.0,-14.19778542,150.0
8403,851,6,54464,0.0007,0.9075598120689392,0.41446277499198914,850,-0.7476789355278015,-2.080397129058838,0.0,-14.19778542,150.0
8403,852,6,54528,0.0007,0.9075300693511963,0.318627268075943,851,-0.8630043864250183,-2.0790657997131348,0.0,-14.19778542,150.0
8400,853,6,54592,0.0007,0.5001150369644165,0.23505379259586334,852,-0.27493786811828613,-2.0828421115875244,0.0,-14.19778542,150.0
8399,854,6,54656,0.0007,-0.2871614694595337,0.2377496361732483,853,-0.17956414818763733,-2.083078384399414,0.0,-14.235721139999999,150.0
8399,855,6,54720,0.0007,0.9722687602043152,0.4027363657951355,854,-0.7503156065940857,-2.0215368270874023,0.0,-14.235721139999999,150.0
8399,856,6,54784,0.0007,0.7006872892379761,0.29247933626174927,855,-0.39960038661956787,-2.0485386848449707,0.0,-14.235721139999999,150.0
8400,857,6,54848,0.0007,0.7649487257003784,1.3172452449798584,856,1.2076969146728516,-2.090736150741577,0.0,-14.235721139999999,150.0
8400,858,6,54912,0.0007,0.8628909587860107,1.625915765762329,857,1.0781922340393066,-2.112426280975342,0.0,-14.235721139999999,150.0
8401,859,6,54976,0.0007,0.9886958599090576,0.13100586831569672,858,-0.5686703324317932,-2.1238346099853516,0.0,-14.235721139999999,150.0
8402,860,6,55040,0.0007,0.7874452471733093,2.9789140224456787,859,1.5149458646774292,-2.104907989501953,0.0,-14.235721139999999,150.0
8403,861,6,55104,0.0007,0.8360185027122498,0.49729984998703003,860,-0.06898712366819382,-2.1099157333374023,0.0,-14.235721139999999,150.0
8404,862,6,55168,0.0007,-2.679842948913574,0.476238876581192,861,-0.2459167242050171,-2.121584177017212,0.0,-14.235721139999999,150.0
8405,863,6,55232,0.0007,0.11531007289886475,0.11524999141693115,862,-0.28185349702835083,-2.115739107131958,0.0,-14.570321760000004,150.0
8406,864,6,55296,0.0007,0.9939174652099609,0.11680213361978531,863,0.15755155682563782,-2.0655617713928223,0.0,-14.570321760000004,150.0
8407,865,6,55360,0.0007,0.8637770414352417,0.49223124980926514,864,0.17854879796504974,-2.035738706588745,0.0,-14.570321760000004,150.0
8407,866,6,55424,0.0007,0.7765040993690491,1.0801030397415161,865,0.004940532147884369,-2.074862480163574,0.0,-14.570321760000004,150.0
8408,867,6,55488,0.0007,0.38677603006362915,1.0546391010284424,866,0.4519081115722656,-2.093470573425293,0.0,-14.570321760000004,150.0
8408,868,6,55552,0.0007,0.2985609769821167,2.436491012573242,867,1.4105823040008545,-2.104665756225586,0.0,-14.570321760000004,150.0
8409,869,6,55616,0.0007,0.046409785747528076,0.4164842665195465,868,0.09868328273296356,-2.0938124656677246,0.0,-14.570321760000004,150.0
8409,870,6,55680,0.0007,0.3064136505126953,0.4711431562900543,869,-0.4149096608161926,-2.081902503967285,0.0,-14.570321760000004,150.0
8410,871,6,55744,0.0007,0.18854743242263794,0.25564736127853394,870,-0.48535218834877014,-2.087553024291992,0.0,-14.570321760000004,150.0
8411,872,6,55808,0.0007,0.14517909288406372,0.1730906367301941,871,-0.3701147735118866,-2.1040282249450684,0.0,-14.470626659999999,150.0
8411,873,6,55872,0.0007,0.9912564754486084,0.08630290627479553,872,0.13219554722309113,-2.109769344329834,0.0,-14.470626659999999,150.0
8412,874,6,55936,0.0007,0.7176878452301025,1.3674036264419556,873,-0.7421177625656128,-2.0547473430633545,0.0,-14.470626659999999,150.0
8413,875,6,56000,0.0007,0.7058727741241455,4.705859661102295,874,3.06693434715271,-2.0608272552490234,0.0,-14.470626659999999,150.0
8414,876,6,56064,0.0007,0.9279471635818481,0.5615972280502319,875,0.0931372418999672,-2.076387405395508,0.0,-14.470626659999999,150.0
8415,877,6,56128,0.0007,0.8975465893745422,0.8546150326728821,876,-0.6911783218383789,-2.092714548110962,0.0,-14.470626659999999,150.0
8414,878,6,56192,0.0007,0.7059003710746765,1.4257835149765015,877,0.8162429332733154,-2.1103532314300537,0.0,-14.470626659999999,150.0
8415,879,6,56256,0.0007,0.6305074691772461,3.637599229812622,878,1.2717220783233643,-2.1161201000213623,0.0,-14.470626659999999,150.0
8417,880,6,56320,0.0007,0.7606114149093628,0.7642450928688049,879,-0.5088906288146973,-2.1016006469726562,0.0,-14.470626659999999,150.0
8417,881,6,56384,0.0007,0.729623556137085,0.2988649010658264,880,-0.3274931013584137,-2.102160930633545,0.0,-14.470626659999999,150.0
8417,882,6,56448,0.0007,-0.4279799461364746,1.008469820022583,881,-0.7688753604888916,-2.086358070373535,0.0,-14.41512123,150.0
8416,883,6,56512,0.0007,0.9758440256118774,0.4052122235298157,882,-0.13268660008907318,-2.0311741828918457,0.0,-14.41512123,150.0
8417,884,6,56576,0.0007,0.8469533324241638,1.23162841796875,883,-0.04755584895610809,-2.0178239345550537,0.0,-14.41512123,150.0
8417,885,6,56640,0.0007,0.960232675075531,0.4336909055709839,884,0.34295710921287537,-2.0767273902893066,0.0,-14.41512123,150.0
8417,886,6,56704,0.0007,0.970851480960846,0.3256858289241791,885,-0.3258208930492401,-2.087113857269287,0.0,-14.41512123,150.0
8417,887,6,56768,0.0007,0.8243212699890137,2.4772205352783203,886,2.4255502223968506,-2.0974550247192383,0.0,-14.41512123,150.0
8417,888,6,56832,0.0007,0.897551953792572,0.9922041296958923,887,0.9616078734397888,-2.1087865829467773,0.0,-14.41512123,150.0
8418,889,6,56896,0.0007,0.7875998020172119,5.289880752563477,888,2.6434803009033203,-2.102538585662842,0.0,-14.41512123,150.0
8418,890,6,56960,0.0007,0.8576135635375977,1.2826330661773682,889,-0.5927969813346863,-2.136962413787842,0.0,-14.41512123,150.0
8419,891,6,57024,0.0007,0.8070212602615356,0.6889805793762207,890,-0.8108618855476379,-2.1314616203308105,0.0,-14.537391129999998,150.0
8418,892,6,57088,0.0007,0.980036199092865,0.5666667819023132,891,0.5749661922454834,-2.0825138092041016,0.0,-14.537391129999998,150.0
8419,893,6,57152,0.0007,0.6412934064865112,1.4035630226135254,892,0.11307671666145325,-2.036248207092285,0.0,-14.537391129999998,150.0
8420,894,6,57216,0.0007,0.8936078548431396,0.608486533164978,893,0.10502912104129791,-2.0516719818115234,0.0,-14.537391129999998,150.0
8421,895,6,57280,0.0007,0.9170827269554138,1.2646483182907104,894,-1.8305647373199463,-2.069739580154419,0.0,-14.537391129999998,150.0
8422,896,6,57344,0.0007,0.9483875036239624,0.37534451484680176,895,0.23695243895053864,-2.092846155166626,0.0,-14.537391129999998,150.0
8420,897,6,57408,0.0007,0.9235290288925171,0.8530254364013672,896,0.20761212706565857,-2.108405590057373,0.0,-14.537391129999998,150.0
8417,898,6,57472,0.0007,0.9820147752761841,0.20004895329475403,897,0.15043248236179352,-2.103893280029297,0.0,-14.537391129999998,150.0
8413,899,6,57536,0.0007,0.7209078669548035,1.8608195781707764,898,-0.024067014455795288,-2.113107681274414,0.0,-14.537391129999998,150.0
8409,900,6,57600,0.0007,0.9137012958526611,0.37230783700942993,899,-0.8281137943267822,-2.098858594894409,0.0,-14.705665379999997,150.0
8409,901,6,57664,0.0007,0.847192645072937,0.31916970014572144,900,-0.9604878425598145,-2.100862503051758,0.0,-14.705665379999997,150.0
8409,902,6,57728,0.0007,0.9047500491142273,0.8571025133132935,901,-1.170497179031372,-1.997460961341858,0.0,-14.705665379999997,150.0
8409,903,6,57792,0.0007,0.7267337441444397,1.016374945640564,902,1.0430978536605835,-2.0186774730682373,0.0,-14.705665379999997,150.0
8410,904,6,57856,0.0007,-1.2145671844482422,7.067739963531494,903,2.579314708709717,-2.0365428924560547,0.0,-14.705665379999997,150.0
8410,905,6,57920,0.0007,0.6626248359680176,0.3548009395599365,904,-0.4703570604324341,-2.0789899826049805,0.0,-14.705665379999997,150.0
8411,906,6,57984,0.0007,0.30308282375335693,2.763288736343384,905,0.8058348894119263,-2.1022846698760986,0.0,-14.705665379999997,150.0
8412,907,6,58048,0.0007,0.7799771428108215,0.6950820684432983,906,-0.07621019333600998,-2.124274492263794,0.0,-14.705665379999997,150.0
8412,908,6,58112,0.0007,0.9049332737922668,0.17835259437561035,907,0.10907571017742157,-2.129363536834717,0.0,-14.705665379999997,150.0
8413,909,6,58176,0.0007,-0.4518747329711914,0.9656376242637634,908,-0.7918775677680969,-2.1325254440307617,0.0,-14.705665379999997,150.0
8413,910,6,58240,0.0007,0.07192134857177734,0.36118754744529724,909,-0.5716692805290222,-2.1188459396362305,0.0,-14.598152420000002,150.0
8413,911,6,58304,0.0007,0.9886573553085327,0.4142131805419922,910,-0.6380127668380737,-2.0841078758239746,0.0,-14.598152420000002,150.0
8413,912,6,58368,0.0007,0.752500057220459,2.1966726779937744,911,0.6214805245399475,-2.0990991592407227,0.0,-14.598152420000002,150.0
8412,913,6,58432,0.0007,0.9215630888938904,1.3140299320220947,912,1.0904184579849243,-2.1111929416656494,0.0,-14.598152420000002,150.0
8411,914,6,58496,0.0007,0.9511798620223999,1.4819729328155518,913,0.6758418679237366,-2.1255717277526855,0.0,-14.598152420000002,150.0
8411,915,6,58560,0.0007,0.9787600040435791,0.8185634613037109,914,0.11975550651550293,-2.138685703277588,0.0,-14.598152420000002,150.0
8412,916,6,58624,0.0007,0.9661144018173218,1.5577144622802734,915,0.06226898729801178,-2.1306614875793457,0.0,-14.598152420000002,150.0
8412,917,6,58688,0.0007,0.9605519771575928,1.6519895792007446,916,0.43594780564308167,-2.1345198154449463,0.0,-14.598152420000002,150.0
8412,918,6,58752,0.0007,0.990815281867981,0.504325270652771,917,-0.4297194182872772,-2.126265525817871,0.0,-14.598152420000002,150.0
8412,919,6,58816,0.0007,0.9304333925247192,3.3714966773986816,918,1.7377355098724365,-2.1208558082580566,0.01,-14.316567339999999,150.0
8412,920,6,58880,0.0007,0.9555023312568665,4.375472068786621,919,1.7844220399856567,-2.102342128753662,0.01,-14.316567339999999,150.0
8413,921,7,58944,0.0007,0.5316022634506226,6.673640251159668,920,-3.9441580772399902,-2.030496835708618,0.01,-14.316567339999999,150.0
8413,922,7,59008,0.0007,0.8986358642578125,3.83357572555542,921,-3.7697672843933105,-2.0583155155181885,0.01,-14.316567339999999,150.0
8412,923,7,59072,0.0007,-1.6833491325378418,3.2317824363708496,922,-1.985506296157837,-2.0919339656829834,0.01,-14.316567339999999,150.0
8412,924,7,59136,0.0007,0.37238210439682007,1.1466643810272217,923,-0.372855007648468,-2.1163201332092285,0.01,-14.316567339999999,150.0
8413,925,7,59200,0.0007,0.4153956174850464,0.21113374829292297,924,0.37613314390182495,-2.123361110687256,0.01,-14.316567339999999,150.0
8412,926,7,59264,0.0007,0.5635921359062195,0.20663517713546753,925,-0.5035962462425232,-2.131204605102539,0.01,-14.316567339999999,150.0
8413,927,7,59328,0.0007,0.004426002502441406,2.030585527420044,926,1.1123884916305542,-2.119722366333008,0.01,-14.316567339999999,150.0
8413,928,7,59392,0.0007,0.05010807514190674,0.39627644419670105,927,-0.9276487231254578,-2.1252894401550293,0.01,-14.316567339999999,150.0
8411,929,7,59456,0.0007,0.01005333662033081,1.5621074438095093,928,0.5110693573951721,-2.122905731201172,0.01,-14.49375525,150.0
8409,930,7,59520,0.0007,0.8549387454986572,2.3303415775299072,929,-1.3492522239685059,-2.0025863647460938,0.01,-14.49375525,150.0
8407,931,7,59584,0.0007,0.6165950298309326,2.5386600494384766,930,-1.4079556465148926,-2.0168519020080566,0.01,-14.49375525,150.0
8406,932,7,59648,0.0007,0.8969619870185852,1.078523874282837,931,1.4027955532073975,-2.032763957977295,0.01,-14.49375525,150.0
8406,933,7,59712,0.0007,0.44462335109710693,9.326900482177734,932,3.9240612983703613,-2.070769786834717,0.01,-14.49375525,150.0
8406,934,7,59776,0.0007,0.7912042140960693,1.2637770175933838,933,0.8784968256950378,-2.0850272178649902,0.01,-14.49375525,150.0
8405,935,7,59840,0.0007,-1.0936472415924072,1.381864309310913,934,-0.35199540853500366,-2.0966665744781494,0.01,-14.49375525,150.0
8405,936,7,59904,0.0007,0.3915597200393677,0.526080846786499,935,0.372991681098938,-2.1074395179748535,0.01,-14.49375525,150.0
8406,937,7,59968,0.0007,-0.015778422355651855,0.7695275545120239,936,0.5687483549118042,-2.0960872173309326,0.01,-14.49375525,150.0
8406,938,7,60032,0.0007,0.18862932920455933,0.6553996801376343,937,-0.4819541573524475,-2.1016886234283447,0.01,-14.474989879999999,150.0
8406,939,7,60096,0.0007,0.9872092604637146,0.8126472234725952,938,-1.4309709072113037,-2.0607621669769287,0.01,-14.474989879999999,150.0
8406,940,7,60160,0.0007,0.7795292735099792,0.9331455230712891,939,-0.776874303817749,-2.0425944328308105,0.01,-14.474989879999999,150.0
8406,941,7,60224,0.0007,0.9208332896232605,0.17906300723552704,940,-0.18245576322078705,-2.0751113891601562,0.01,-14.474989879999999,150.0
8406,942,7,60288,0.0007,0.694587767124176,0.42763465642929077,941,0.4085000157356262,-2.0545876026153564,0.01,-14.474989879999999,150.0
8406,943,7,60352,0.0007,0.2612841725349426,1.9194748401641846,942,0.9625453948974609,-2.062744617462158,0.01,-14.474989879999999,150.0
8405,944,7,60416,0.0007,0.36773234605789185,2.157493829727173,943,1.7509815692901611,-2.0885767936706543,0.01,-14.474989879999999,150.0
8406,945,7,60480,0.0007,0.12904638051986694,1.2199329137802124,944,-0.05411797761917114,-2.0996792316436768,0.01,-14.474989879999999,150.0
8406,946,7,60544,0.0007,0.14628386497497559,1.051487684249878,945,0.07486872375011444,-2.1278412342071533,0.01,-14.474989879999999,150.0
8405,947,7,60608,0.0007,-0.10008156299591064,1.0444889068603516,946,-0.8750782608985901,-2.0852973461151123,0.01,-14.615412249999999,150.0
8403,948,7,60672,0.0007,0.9902092814445496,0.18979030847549438,947,-0.5335670709609985,-2.0645804405212402,0.01,-14.615412249999999,150.0
8402,949,7,60736,0.0007,0.9500178694725037,0.09966638684272766,948,0.29015684127807617,-1.9395692348480225,0.01,-14.615412249999999,150.0
8402,950,7,60800,0.0007,0.4408039450645447,2.632892608642578,949,-1.0070140361785889,-1.9671388864517212,0.01,-14.615412249999999,150.0
8403,951,7,60864,0.0007,0.8151116371154785,0.8597508072853088,950,-0.20304077863693237,-1.981259822845459,0.01,-14.615412249999999,150.0
8404,952,7,60928,0.0007,0.9237657189369202,0.4135114848613739,951,0.2081637680530548,-2.008376359939575,0.01,-14.615412249999999,150.0
8404,953,7,60992,0.0007,0.933599054813385,0.768372118473053,952,1.00425386428833,-2.0561890602111816,0.01,-14.615412249999999,150.0
8404,954,7,61056,0.0007,0.9044154286384583,0.5684206485748291,953,0.4829453229904175,-2.085841178894043,0.01,-14.615412249999999,150.0
8403,955,7,61120,0.0007,0.8725159764289856,0.5681962966918945,954,-1.154402256011963,-2.0875558853149414,0.01,-14.615412249999999,150.0
8404,956,7,61184,0.0007,0.7726956009864807,0.9020425081253052,955,-1.4954895973205566,-2.076663017272949,0.01,-14.615412249999999,150.0
8404,957,7,61248,0.0007,0.5750770568847656,0.6617060303688049,956,-1.2974047660827637,-2.0532102584838867,0.01,-14.92950879,150.0
8403,958,7,61312,0.0007,0.9599272608757019,1.2543233633041382,957,-1.2172658443450928,-2.0024240016937256,0.01,-14.92950879,150.0
8404,959,7,61376,0.0007,0.8584173917770386,0.3876364529132843,958,0.28625279664993286,-2.0357394218444824,0.01,-14.92950879,150.0
8404,960,7,61440,0.0007,0.4653676152229309,2.381918430328369,959,-0.43557634949684143,-2.0890982151031494,0.01,-14.92950879,150.0
8405,961,7,61504,0.0007,0.9086567759513855,0.32650721073150635,960,0.7276381850242615,-2.119899034500122,0.01,-14.92950879,150.0
8406,962,7,61568,0.0007,0.6361903548240662,1.1696655750274658,961,0.9075682163238525,-2.1181766986846924,0.01,-14.92950879,150.0
8406,963,7,61632,0.0007,0.4472644329071045,2.5898566246032715,962,-0.037237778306007385,-2.1130905151367188,0.01,-14.92950879,150.0
8407,964,7,61696,0.0007,0.3272669315338135,2.323380947113037,963,0.8186401128768921,-2.0818703174591064,0.01,-14.92950879,150.0
