rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,rollout/success_rate,time/total_timesteps,train/learning_rate,train/loss,train/n_updates
0.05,9.37999932,150.0,97,2255,3475,0.6,338250,0.0005,0.02956405095756054,84312
0.05,9.25700559,150.0,97,2256,3475,0.59,338400,0.0005,0.040402404963970184,84349
0.05,9.219669450000001,150.0,97,2257,3475,0.59,338550,0.0005,0.027257729321718216,84387
0.05,9.35483361,150.0,97,2258,3475,0.6,338700,0.0005,0.02322310209274292,84424
0.05,9.35447248,150.0,97,2259,3475,0.6,338850,0.0005,0.04662314057350159,84462
0.05,9.346677360000001,150.0,97,2260,3475,0.6,339000,0.0005,0.0308197271078825,84499
0.05,9.38780308,150.0,97,2261,3475,0.61,339150,0.0005,0.0316595584154129,84537
0.05,9.458701990000002,150.0,97,2262,3475,0.62,339300,0.0005,0.053010620176792145,84574
0.05,9.452892030000001,150.0,97,2263,3475,0.62,339450,0.0005,0.031054146587848663,84612
0.05,9.57826683,150.0,97,2264,3475,0.63,339600,0.0005,0.11150216311216354,84649
0.05,9.55982412,150.0,97,2265,3475,0.63,339750,0.0005,0.024783791974186897,84687
0.05,9.681002750000001,150.0,97,2266,3475,0.64,339900,0.0005,0.029232144355773926,84724
0.05,9.57294846,150.0,97,2267,3475,0.63,340050,0.0005,0.16653691232204437,84762
0.05,9.53713299,150.0,97,2268,3474,0.63,340200,0.0005,0.030378857627511024,84799
0.05,9.63388264,150.0,97,2269,3474,0.64,340350,0.0005,0.02509302832186222,84837
0.05,9.63696989,150.0,98,2270,3474,0.64,340500,0.0005,0.02066681534051895,84874
0.05,9.31144489,150.0,98,2271,3474,0.63,340650,0.0005,0.051812224090099335,84912
0.05,8.993904820000001,150.0,98,2272,3474,0.62,340800,0.0005,0.25648897886276245,84949
0.05,9.182305240000002,150.0,98,2273,3474,0.63,340950,0.0005,0.045014090836048126,84987
0.05,9.352918860000003,150.0,98,2274,3474,0.64,341100,0.0005,0.04353071749210358,85024
0.05,9.60215699,150.0,98,2275,3474,0.65,341250,0.0005,0.018943101167678833,85062
0.05,9.67883323,150.0,98,2276,3474,0.65,341400,0.0005,0.0244563240557909,85099
0.05,9.77938684,150.0,98,2277,3474,0.66,341550,0.0005,0.11284938454627991,85137
0.05,9.73803827,150.0,98,2278,3474,0.66,341700,0.0005,0.03481876850128174,85174
0.05,9.71745869,150.0,98,2279,3474,0.66,341850,0.0005,0.03594221919775009,85212
0.05,9.78362889,150.0,98,2280,3474,0.67,342000,0.0005,0.08541473001241684,85249
0.05,9.764206279999998,150.0,98,2281,3474,0.67,342150,0.0005,0.10702773928642273,85287
