rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/success_rate,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/clip_range,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/learning_rate,train/loss,train/explained_variance,train/value_loss,train/entropy_loss
150.0,4987,58,0.47,5.53289808,292864,143,0.2,1420,-0.011960937146795914,0.12919921875,0.014221868,0.0003,0.13104306161403656,0.9680636525154114,1.607091681007296,-1.4763527009636164
150.0,4987,59,0.48,5.23539168,294912,144,0.2,1430,-0.016046288110374007,0.1482421875,0.011230285,0.0003,0.24600902199745178,0.9772369861602783,1.577075880393386,-1.4219504434615373
150.0,4986,59,0.48,5.374619830000001,296960,145,0.2,1440,-0.015644714928930624,0.163720703125,0.015868051,0.0003,0.172748401761055,0.9668721556663513,1.8444117072969675,-1.4285048719495534
150.0,4988,59,0.51,5.7311825899999995,299008,146,0.2,1450,-0.01394155877060257,0.137646484375,0.010144884,0.0003,0.342104971408844,0.9755775928497314,1.8337204854935407,-1.4374698720872403
150.0,4988,60,0.51,5.75697365,301056,147,0.2,1460,-0.014166212086274754,0.1712890625,0.018904977,0.0003,0.2253265231847763,0.9815549850463867,1.1070439146831632,-1.429806498810649
150.0,4990,60,0.51,5.55273758,303104,148,0.2,1470,-0.013779439870268107,0.159130859375,0.0122521855,0.0003,0.4274868965148926,0.975141167640686,1.5805319574661554,-1.4355287868529558
150.0,4992,61,0.5,5.2766278200000025,305152,149,0.2,1480,-0.010798509552842006,0.165380859375,0.015167851,0.0003,0.13268069922924042,0.9749851226806641,1.8792104926891624,-1.4836297906935214
150.0,4993,61,0.52,5.651858939999999,307200,150,0.2,1490,-0.0149620268624858,0.166015625,0.02042126,0.0003,0.21839900314807892,0.9640635251998901,1.8255204897373916,-1.452460553497076
150.0,4995,61,0.55,6.477516599999999,309248,151,0.2,1500,-0.015442449571855832,0.140771484375,0.01350216,0.0003,0.3322974145412445,0.9817150235176086,1.5449853499419988,-1.4747607078403235
150.0,4997,62,0.54,6.6164569900000005,311296,152,0.2,1510,-0.011504029679053928,0.151806640625,0.015456696,0.0003,0.23103272914886475,0.9754317998886108,1.4325740686617792,-1.3399417202919721
150.0,4998,62,0.5,6.391400220000001,313344,153,0.2,1520,-0.016630242989049294,0.130859375,0.012283429,0.0003,0.28681087493896484,0.9626055359840393,1.9240400666370987,-1.4941509380936622
150.0,5000,63,0.48,6.06948704,315392,154,0.2,1530,-0.014906253037042915,0.16689453125,0.013273695,0.0003,0.16744031012058258,0.9744720458984375,1.167555231973529,-1.5327168598771095
150.0,5001,63,0.47,5.566810110000001,317440,155,0.2,1540,-0.015768457949889125,0.15400390625,0.014378227,0.0003,0.3977710008621216,0.9638246893882751,1.7008295776322484,-1.5175186160951852
150.0,5003,63,0.46,5.452426870000002,319488,156,0.2,1550,-0.018127417149662504,0.18583984375,0.016220557,0.0003,0.2453460693359375,0.9807088375091553,1.3433569045737386,-1.630660317838192
150.0,5002,64,0.47,5.4192344100000005,321536,157,0.2,1560,-0.010177811996254605,0.1994140625,0.028520241,0.0003,0.1642678827047348,0.969070553779602,1.7994580825790762,-1.419171979650855
150.0,5003,64,0.42,4.065411589999999,323584,158,0.2,1570,-0.011918500484898686,0.18671875,0.023230802,0.0003,0.24666562676429749,0.9753457307815552,1.7128120684996246,-1.4789863746613263
150.0,5005,65,0.38,2.8271929400000007,325632,159,0.2,1580,-0.014939784351736308,0.178857421875,0.02019207,0.0003,0.1347254514694214,0.9763758182525635,1.1747861026786268,-1.5828388545662164
150.0,5006,65,0.45,3.53329009,327680,160,0.2,1590,-0.015274815223529003,0.166455078125,0.017893443,0.0003,0.4154796898365021,0.9642804265022278,2.2980517624877392,-1.5195334061980248
150.0,5008,65,0.45,3.34380633,329728,161,0.2,1600,-0.013596074699307792,0.1466796875,0.016298443,0.0003,0.1893579065799713,0.9826403856277466,2.517167679686099,-1.3687147866934537
150.0,5010,66,0.49,4.434245909999999,331776,162,0.2,1610,-0.013731148838996888,0.162548828125,0.017702691,0.0003,0.47298023104667664,0.9679328799247742,2.190540987625718,-1.4137954365462064
150.0,5011,66,0.47,3.6819474100000003,333824,163,0.2,1620,-0.01390520129352808,0.16025390625,0.014470618,0.0003,0.32158276438713074,0.9785115122795105,1.7486503400839866,-1.415123849362135
150.0,5013,66,0.47,3.4622581499999994,335872,164,0.2,1630,-0.017444154877739492,0.163525390625,0.017178498,0.0003,0.5860221982002258,0.9678988456726074,2.9369299335405232,-1.4612761866301298
150.0,5014,67,0.54,5.28239676,337920,165,0.2,1640,-0.01346128840232268,0.159912109375,0.012996085,0.0003,0.5102971196174622,0.9662582278251648,2.737354523316026,-1.3672865524888038
150.0,5015,67,0.61,6.443572850000001,339968,166,0.2,1650,-0.011860371188959107,0.19462890625,0.0122719,0.0003,0.42651304602622986,0.9879710078239441,1.415401707869023,-1.2500580988824368
150.0,5013,68,0.61,6.6888651,342016,167,0.2,1660,-0.0173189677298069,0.172998046875,0.020275047,0.0003,0.2401132583618164,0.9856479167938232,1.724835022725165,-1.3133808344602584
150.0,5012,68,0.63,6.848096870000001,344064,168,0.2,1670,-0.013961792438931298,0.158154296875,0.015607764,0.0003,0.16802197694778442,0.9711406826972961,2.024672349449247,-1.293932330980897
150.0,5012,69,0.59,6.80094893,346112,169,0.2,1680,-0.011958036028954667,0.1822265625,0.012753729,0.0003,0.2385246753692627,0.9732953906059265,1.7211059886030853,-1.3253838486969471
150.0,5013,69,0.61,7.468185179999999,348160,170,0.2,1690,-0.013317392786848358,0.127392578125,0.012298662,0.0003,0.2555447816848755,0.962231457233429,2.2491480422206225,-1.432583499327302
150.0,5014,69,0.61,7.91142516,350208,171,0.2,1700,-0.014550846852944232,0.158056640625,0.015543181,0.0003,0.2656458616256714,0.9794688820838928,1.9189131676219404,-1.3337256230413914
150.0,5012,70,0.6,7.451678580000001,352256,172,0.2,1710,-0.010807344886416104,0.140771484375,0.012902314,0.0003,0.24914805591106415,0.9753319025039673,2.0770933443680404,-1.34877334497869
150.0,5003,70,0.56,6.54854517,354304,173,0.2,1720,-0.012401391947059892,0.159375,0.0178115,0.0003,0.26337769627571106,0.9715256094932556,2.3965847299434246,-1.2760632868856192
150.0,5005,71,0.56,6.485517400000001,356352,174,0.2,1730,-0.01034473708132282,0.178271484375,0.020432435,0.0003,0.22211167216300964,0.9760114550590515,1.6763332599774003,-1.3772464890033007
150.0,5003,71,0.54,6.291798190000001,358400,175,0.2,1740,-0.019294510495092253,0.1912109375,0.0196501,0.0003,0.342637836933136,0.9867679476737976,1.4597127880901097,-1.3255126468837262
150.0,5003,72,0.55,6.025632410000001,360448,176,0.2,1750,-0.017403471808938774,0.18466796875,0.011814416,0.0003,0.19493547081947327,0.9762081503868103,1.6712819756008686,-1.3862246464937926
150.0,5004,72,0.59,6.216416600000001,362496,177,0.2,1760,-0.013970349085866474,0.1474609375,0.010451597,0.0003,0.19157928228378296,0.9738682508468628,2.1405870878137647,-1.4077444292604924
150.0,5005,72,0.58,6.262296639999999,364544,178,0.2,1770,-0.01583339063145104,0.168115234375,0.017374512,0.0003,0.32961156964302063,0.9827054142951965,1.646765422448516,-1.3499698244035243
150.0,4998,73,0.58,6.4722712,366592,179,0.2,1780,-0.01529140272323275,0.14814453125,0.01470087,0.0003,0.3686559200286865,0.9768652319908142,2.1195306461304426,-1.4347651869058609
150.0,4987,73,0.59,7.051184360000001,368640,180,0.2,1790,-0.0075682459122617726,0.180517578125,0.011800293,0.0003,0.375120609998703,0.9834532141685486,1.9263818603940308,-1.2756543207913638
150.0,4983,74,0.61,7.249032570000002,370688,181,0.2,1800,-0.016069978917948903,0.14677734375,0.016858585,0.0003,0.3522350788116455,0.9752667546272278,2.326666250638664,-1.330987997353077
150.0,4975,74,0.59,6.746696350000002,372736,182,0.2,1810,-0.014559232439205516,0.15634765625,0.014151234,0.0003,0.74843829870224,0.9740426540374756,3.0075505997985603,-1.3318853333592415
150.0,4971,75,0.63,7.4465332,374784,183,0.2,1820,-0.007880398471024818,0.13564453125,0.0161913,0.0003,0.187139630317688,0.9687053561210632,2.241898032929748,-1.365878625959158
150.0,4969,75,0.64,7.56350183,376832,184,0.2,1830,-0.012990808444737923,0.151806640625,0.01440111,0.0003,0.5452612638473511,0.9747611880302429,3.0062432499602436,-1.2373783115297556
150.0,4970,76,0.68,7.644317849999998,378880,185,0.2,1840,-0.01762814594694646,0.207275390625,0.019201841,0.0003,0.3926887810230255,0.9822843074798584,1.520509080775082,-1.2778900623321534
150.0,4970,76,0.68,7.107837369999999,380928,186,0.2,1850,-0.014983093322371133,0.21494140625,0.015844345,0.0003,0.08387508988380432,0.9896705746650696,0.8869292963761837,-1.2904164589941503
150.0,4972,77,0.64,6.11811506,382976,187,0.2,1860,-0.011753175804915372,0.200341796875,0.0356413,0.0003,0.5650773048400879,0.9733367562294006,2.15688964528963,-1.308177088201046
150.0,4973,77,0.63,5.6910754400000005,385024,188,0.2,1870,-0.009714203400653787,0.1599609375,0.02456348,0.0003,0.25821295380592346,0.9767674207687378,2.4437378579750657,-1.3398106727749108
150.0,4962,77,0.63,5.53933531,387072,189,0.2,1880,-0.011568255722522736,0.149169921875,0.016999144,0.0003,0.4339393675327301,0.973379909992218,2.5081244562752545,-1.4140171241015196
150.0,4962,78,0.61,5.270017319999999,389120,190,0.2,1890,-0.01162197704106802,0.11044921875,0.009941595,0.0003,0.42032793164253235,0.9765338897705078,3.4719919934868813,-1.3763876624405385
150.0,4963,78,0.61,4.80756843,391168,191,0.2,1900,-0.011823094174906146,0.15263671875,0.010496932,0.0003,0.3639248013496399,0.9736757874488831,3.2332724148407577,-1.359752546623349
150.0,4965,79,0.58,4.742564130000002,393216,192,0.2,1910,-0.007703306901385076,0.15869140625,0.010234738,0.0003,0.6269663572311401,0.984551727771759,2.7237799666821956,-1.3343015313148499
150.0,4966,79,0.57,4.95640568,395264,193,0.2,1920,-0.011986409600649495,0.193701171875,0.014810576,0.0003,0.3560104966163635,0.9861535429954529,2.0489520709961653,-1.2451957188546658
150.0,4966,80,0.57,4.9019913,397312,194,0.2,1930,-0.014169511952059111,0.1810546875,0.020988954,0.0003,0.37363895773887634,0.9854366183280945,1.7220471566542983,-1.1673086848109961
150.0,4964,80,0.62,5.96692761,399360,195,0.2,1940,-0.016659729540697298,0.155322265625,0.014117464,0.0003,0.42412126064300537,0.9839245080947876,1.6580921896733343,-1.3109412964433431
150.0,4954,81,0.64,6.30586554,401408,196,0.2,1950,-0.013665917408070527,0.146240234375,0.012135889,0.0003,0.5064521431922913,0.9844067692756653,2.3295894477516415,-1.1938810493797063
